id,title,category,price,rating,is_in_stock,availability_text,image_url,book_page_url
348,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Nonfiction,19.43,3,True,In stock,https://books.toscrape.com/media/cache/55/ce/55ced903becc59121d6edb47a4dcfb56.jpg,https://books.toscrape.com/daring-greatly-how-the-courage-to-be-vulnerable-transforms-the-way-we-live-love-parent-and-lead_799/index.html
349,Big Magic: Creative Living Beyond Fear,Nonfiction,30.8,3,True,In stock,https://books.toscrape.com/media/cache/62/ad/62ad9b4077416ddc0c4908062bca0e5e.jpg,https://books.toscrape.com/big-magic-creative-living-beyond-fear_796/index.html
350,Becoming Wise: An Inquiry into the Mystery and Art of Living,Nonfiction,27.43,2,True,In stock,https://books.toscrape.com/media/cache/ff/69/ff69c96b05affa03f647287e46210bf9.jpg,https://books.toscrape.com/becoming-wise-an-inquiry-into-the-mystery-and-art-of-living_795/index.html
351,Agnostic: A Spirited Manifesto,Nonfiction,12.51,5,True,In stock,https://books.toscrape.com/media/cache/9f/fc/9ffc43826233092d2acb4414f86627eb.jpg,https://books.toscrape.com/agnostic-a-spirited-manifesto_786/index.html
352,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,Nonfiction,38.2,4,True,In stock,https://books.toscrape.com/media/cache/ba/36/ba368dfb2b6ae9979ff59d049c626167.jpg,https://books.toscrape.com/whole-lotta-creativity-going-on-60-fun-and-unusual-exercises-to-awaken-and-strengthen-your-creativity_780/index.html
353,What's It Like in Space?: Stories from Astronauts Who've Been There,Nonfiction,19.6,2,True,In stock,https://books.toscrape.com/media/cache/43/b7/43b70859e93901b019791cef86539ffc.jpg,https://books.toscrape.com/whats-it-like-in-space-stories-from-astronauts-whove-been-there_779/index.html
354,The Year of Magical Thinking,Nonfiction,43.04,2,True,In stock,https://books.toscrape.com/media/cache/bf/e5/bfe526c22c7c08235c27a6474ebb4db9.jpg,https://books.toscrape.com/the-year-of-magical-thinking_770/index.html
355,The Literature Book (Big Ideas Simply Explained),Nonfiction,17.43,3,True,In stock,https://books.toscrape.com/media/cache/9e/ea/9eea51ac4a15d18aa976be459da30c47.jpg,https://books.toscrape.com/the-literature-book-big-ideas-simply-explained_755/index.html
356,The Bad-Ass Librarians of Timbuktu: And Their Race to Save the World’s Most Precious Manuscripts,Nonfiction,15.77,1,True,In stock,https://books.toscrape.com/media/cache/88/90/8890073a9c9e3bb696f6baa84fb4dd95.jpg,https://books.toscrape.com/the-bad-ass-librarians-of-timbuktu-and-their-race-to-save-the-worlds-most-precious-manuscripts_745/index.html
357,Swell: A Year of Waves,Nonfiction,45.58,1,True,In stock,https://books.toscrape.com/media/cache/10/28/1028b2cf417e49dc1c14609e437a98e0.jpg,https://books.toscrape.com/swell-a-year-of-waves_740/index.html
358,No Dream Is Too High: Life Lessons From a Man Who Walked on the Moon,Nonfiction,21.95,2,True,In stock,https://books.toscrape.com/media/cache/b5/6f/b56ff04effb66fe701a22abd4a7f1667.jpg,https://books.toscrape.com/no-dream-is-too-high-life-lessons-from-a-man-who-walked-on-the-moon_722/index.html
359,Looking for Lovely: Collecting the Moments that Matter,Nonfiction,29.14,5,True,In stock,https://books.toscrape.com/media/cache/61/1e/611e1804ad968e309a5f788d4ebc1cb4.jpg,https://books.toscrape.com/looking-for-lovely-collecting-the-moments-that-matter_710/index.html
360,Let It Out: A Journey Through Journaling,Nonfiction,26.79,5,True,In stock,https://books.toscrape.com/media/cache/51/fc/51fcd3e9384894e6a53a753d2ab856ee.jpg,https://books.toscrape.com/let-it-out-a-journey-through-journaling_708/index.html
361,Hamilton: The Revolution,Nonfiction,58.79,3,True,In stock,https://books.toscrape.com/media/cache/34/ef/34ef0844cb1fbca6ab73444087fcf0e6.jpg,https://books.toscrape.com/hamilton-the-revolution_699/index.html
362,"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Nonfiction,15.06,4,True,In stock,https://books.toscrape.com/media/cache/11/e2/11e227bdb5fe8b43dcc2366a157a47c2.jpg,https://books.toscrape.com/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html
363,"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Nonfiction,51.75,5,True,In stock,https://books.toscrape.com/media/cache/b1/e1/b1e15eef42c0d71596f9f9ad4e9f48b0.jpg,https://books.toscrape.com/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html
364,Buying In: The Secret Dialogue Between What We Buy and Who We Are,Nonfiction,37.8,4,True,In stock,https://books.toscrape.com/media/cache/f2/fa/f2faa289117546efa0b4068a07778ab0.jpg,https://books.toscrape.com/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html
365,Brain on Fire: My Month of Madness,Nonfiction,49.32,5,True,In stock,https://books.toscrape.com/media/cache/88/aa/88aad1204951e0900906173b086e6695.jpg,https://books.toscrape.com/brain-on-fire-my-month-of-madness_669/index.html
366,Abstract City,Nonfiction,56.37,5,True,In stock,https://books.toscrape.com/media/cache/e7/70/e77019ebd71bcf6badb085bddf47c413.jpg,https://books.toscrape.com/abstract-city_658/index.html
367,13 Hours: The Inside Account of What Really Happened In Benghazi,Nonfiction,27.06,1,True,In stock,https://books.toscrape.com/media/cache/15/f7/15f78e0b04feb9b94e88865803cb5e9e.jpg,https://books.toscrape.com/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html
368,The Lonely City: Adventures in the Art of Being Alone,Nonfiction,33.26,2,True,In stock,https://books.toscrape.com/media/cache/5c/5e/5c5e527fea6b17199773bb175b515aee.jpg,https://books.toscrape.com/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html
369,The Diary of a Young Girl,Nonfiction,59.9,3,True,In stock,https://books.toscrape.com/media/cache/83/d5/83d5526864a108d27fd4b03dd31ec18b.jpg,https://books.toscrape.com/the-diary-of-a-young-girl_634/index.html
370,Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Nonfiction,21.21,3,True,In stock,https://books.toscrape.com/media/cache/2a/f3/2af39796852729270fb23e05a662a42c.jpg,https://books.toscrape.com/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html
371,Furiously Happy: A Funny Book About Horrible Things,Nonfiction,41.46,4,True,In stock,https://books.toscrape.com/media/cache/ab/2a/ab2ae4f02aa46271b4bfc77494039fc6.jpg,https://books.toscrape.com/furiously-happy-a-funny-book-about-horrible-things_619/index.html
372,"The Sleep Revolution: Transforming Your Life, One Night at a Time",Nonfiction,11.68,4,True,In stock,https://books.toscrape.com/media/cache/3d/c5/3dc5455313710cf7055c060114e25bf0.jpg,https://books.toscrape.com/the-sleep-revolution-transforming-your-life-one-night-at-a-time_608/index.html
373,"Mother, Can You Not?",Nonfiction,16.89,5,True,In stock,https://books.toscrape.com/media/cache/ae/03/ae03f5d4d4c2ee038ac4c4ce9b71e592.jpg,https://books.toscrape.com/mother-can-you-not_599/index.html
374,A Mother's Reckoning: Living in the Aftermath of Tragedy,Nonfiction,19.53,3,True,In stock,https://books.toscrape.com/media/cache/28/58/285861a80930ffa7521dcb8bd19656e9.jpg,https://books.toscrape.com/a-mothers-reckoning-living-in-the-aftermath-of-tragedy_585/index.html
375,"10% Happier: How I Tamed the Voice in My Head, Reduced Stress Without Losing My Edge, and Found Self-Help That Actually Works",Nonfiction,24.57,2,True,In stock,https://books.toscrape.com/media/cache/40/b2/40b246cf12df5345dc0371c040fddb4b.jpg,https://books.toscrape.com/10-happier-how-i-tamed-the-voice-in-my-head-reduced-stress-without-losing-my-edge-and-found-self-help-that-actually-works_582/index.html
376,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,Nonfiction,35.92,2,True,In stock,https://books.toscrape.com/media/cache/5e/76/5e76a5026bd17a5b484ae2a60eec0542.jpg,https://books.toscrape.com/chernobyl-012340-the-incredible-true-story-of-the-worlds-worst-nuclear-disaster_560/index.html
377,"Zero to One: Notes on Startups, or How to Build the Future",Nonfiction,34.06,3,True,In stock,https://books.toscrape.com/media/cache/f4/8e/f48ee738bc992a68d08eadcb4338a547.jpg,https://books.toscrape.com/zero-to-one-notes-on-startups-or-how-to-build-the-future_555/index.html
378,Why Not Me?,Nonfiction,17.76,1,True,In stock,https://books.toscrape.com/media/cache/31/a6/31a61c2587add91e55a85fec33e93d15.jpg,https://books.toscrape.com/why-not-me_554/index.html
379,When Breath Becomes Air,Nonfiction,39.36,2,True,In stock,https://books.toscrape.com/media/cache/39/a5/39a5f0d3280010ca400eb4f5d262b950.jpg,https://books.toscrape.com/when-breath-becomes-air_553/index.html
380,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",Nonfiction,28.45,4,True,In stock,https://books.toscrape.com/media/cache/82/6c/826c590f552ce717a2972649350c8030.jpg,https://books.toscrape.com/the-midnight-assassin-panic-scandal-and-the-hunt-for-americas-first-serial-killer_549/index.html
381,Smarter Faster Better: The Secrets of Being Productive in Life and Business,Nonfiction,38.89,5,True,In stock,https://books.toscrape.com/media/cache/21/88/21889b1eddaec853b02a41bdd06eef54.jpg,https://books.toscrape.com/smarter-faster-better-the-secrets-of-being-productive-in-life-and-business_543/index.html
382,Rising Strong,Nonfiction,21.82,3,True,In stock,https://books.toscrape.com/media/cache/3b/f3/3bf3c719382c03984ab9766803bed964.jpg,https://books.toscrape.com/rising-strong_539/index.html
383,Man's Search for Meaning,Nonfiction,29.48,3,True,In stock,https://books.toscrape.com/media/cache/ed/ff/edffa2eec8d96b8ddcd53d5c2eff8453.jpg,https://books.toscrape.com/mans-search-for-meaning_533/index.html
384,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",Nonfiction,25.06,2,True,In stock,https://books.toscrape.com/media/cache/6d/1b/6d1b236549b8d5bc9e20786a25b7e7d1.jpg,https://books.toscrape.com/love-that-boy-what-two-presidents-eight-road-trips-and-my-son-taught-me-about-a-parents-expectations_532/index.html
385,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,Nonfiction,12.55,3,True,In stock,https://books.toscrape.com/media/cache/c9/76/c9767187068d80827d0967225ce3925d.jpg,https://books.toscrape.com/living-forward-a-proven-plan-to-stop-drifting-and-get-the-life-you-want_531/index.html
386,I Will Find You,Nonfiction,44.21,1,True,In stock,https://books.toscrape.com/media/cache/87/28/8728f8880e95b848021f6a9b3dcd07ca.jpg,https://books.toscrape.com/i-will-find-you_524/index.html
387,Brazen: The Courage to Find the You That's Been Hiding,Nonfiction,19.22,2,True,In stock,https://books.toscrape.com/media/cache/3a/4f/3a4fb30cfc5742f4726bc9f807b66cda.jpg,https://books.toscrape.com/brazen-the-courage-to-find-the-you-thats-been-hiding_514/index.html
388,Between the World and Me,Nonfiction,56.91,4,True,In stock,https://books.toscrape.com/media/cache/73/45/7345c412c4c821f131d3c159e027c3a0.jpg,https://books.toscrape.com/between-the-world-and-me_513/index.html
389,Being Mortal: Medicine and What Matters in the End,Nonfiction,55.06,4,True,In stock,https://books.toscrape.com/media/cache/c7/7f/c77fdad22e40b8b923ec6c5b1f5a740f.jpg,https://books.toscrape.com/being-mortal-medicine-and-what-matters-in-the-end_512/index.html
390,"A Murder Over a Girl: Justice, Gender, Junior High",Nonfiction,13.2,3,True,In stock,https://books.toscrape.com/media/cache/56/31/56313728d302c83f2a8c70fba635ce33.jpg,https://books.toscrape.com/a-murder-over-a-girl-justice-gender-junior-high_511/index.html
391,For the Love: Fighting for Grace in a World of Impossible Standards,Nonfiction,45.13,3,True,In stock,https://books.toscrape.com/media/cache/a7/d8/a7d8fda2a874567aab8f61b2b141a5e2.jpg,https://books.toscrape.com/for-the-love-fighting-for-grace-in-a-world-of-impossible-standards_467/index.html
392,Finding God in the Ruins: How God Redeems Pain,Nonfiction,46.64,2,True,In stock,https://books.toscrape.com/media/cache/ae/2c/ae2ce9662ed6da3de501ff87551ccb2d.jpg,https://books.toscrape.com/finding-god-in-the-ruins-how-god-redeems-pain_466/index.html
393,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,Nonfiction,59.45,4,True,In stock,https://books.toscrape.com/media/cache/92/fe/92fe1c1823653412fe68be2c525dfc3a.jpg,https://books.toscrape.com/the-man-who-mistook-his-wife-for-a-hat-and-other-clinical-tales_451/index.html
394,In Cold Blood,Nonfiction,49.98,4,True,In stock,https://books.toscrape.com/media/cache/eb/4e/eb4ea9c04dccab509451ba31feb6b4e8.jpg,https://books.toscrape.com/in-cold-blood_432/index.html
395,"Girl, Interrupted",Nonfiction,42.14,3,True,In stock,https://books.toscrape.com/media/cache/f9/ec/f9ec97bd8b29cc4e36d6c2b093d04709.jpg,https://books.toscrape.com/girl-interrupted_429/index.html
396,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,Nonfiction,48.67,2,True,In stock,https://books.toscrape.com/media/cache/16/f5/16f545b2e14c16ed4bd0e098a0700b57.jpg,https://books.toscrape.com/why-save-the-bankers-and-other-essays-on-our-economic-and-political-crisis_418/index.html
397,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,Nonfiction,25.15,4,True,In stock,https://books.toscrape.com/media/cache/07/8b/078b934613af473daf7ecf918e05d050.jpg,https://books.toscrape.com/talking-to-girls-about-duran-duran-one-young-mans-quest-for-true-love-and-a-cooler-haircut_394/index.html
398,My Mother Was Nuts,Nonfiction,31.63,4,True,In stock,https://books.toscrape.com/media/cache/9b/b4/9bb42bf833e91193ca05badddded4bfb.jpg,https://books.toscrape.com/my-mother-was-nuts_388/index.html
399,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Nonfiction,32.35,3,True,In stock,https://books.toscrape.com/media/cache/1f/d8/1fd8340d9b3fd95861f0407b4dbb0fa7.jpg,https://books.toscrape.com/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html
400,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Nonfiction,38.71,3,True,In stock,https://books.toscrape.com/media/cache/2d/32/2d32efe1c5f97510596a2cc21c5daf5d.jpg,https://books.toscrape.com/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
401,The Gunning of America: Business and the Making of American Gun Culture,Nonfiction,16.81,4,True,In stock,https://books.toscrape.com/media/cache/28/a8/28a8784d0b38b148a35bce421dc16910.jpg,https://books.toscrape.com/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
402,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Nonfiction,28.23,2,True,In stock,https://books.toscrape.com/media/cache/bd/a0/bda0fa21e6d06862920c0eedecc6201e.jpg,https://books.toscrape.com/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
403,God Is Not Great: How Religion Poisons Everything,Nonfiction,27.8,1,True,In stock,https://books.toscrape.com/media/cache/d2/80/d280aed3d0c46653a9c33f76559e9e6d.jpg,https://books.toscrape.com/god-is-not-great-how-religion-poisons-everything_323/index.html
404,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,Nonfiction,31.95,3,True,In stock,https://books.toscrape.com/media/cache/f6/52/f65271ce557e9192537e24847bbb1210.jpg,https://books.toscrape.com/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
405,Very Good Lives: The Fringe Benefits of Failure and the Importance of Imagination,Nonfiction,50.66,3,True,In stock,https://books.toscrape.com/media/cache/ab/ac/abac4222af5cc296b704a0e5df82e162.jpg,https://books.toscrape.com/very-good-lives-the-fringe-benefits-of-failure-and-the-importance-of-imagination_298/index.html
406,"Unstuffed: Decluttering Your Home, Mind, and Soul",Nonfiction,58.09,1,True,In stock,https://books.toscrape.com/media/cache/14/07/1407c2d6318956b10abd970c2e83154d.jpg,https://books.toscrape.com/unstuffed-decluttering-your-home-mind-and-soul_296/index.html
407,Under the Banner of Heaven: A Story of Violent Faith,Nonfiction,30.0,1,True,In stock,https://books.toscrape.com/media/cache/14/2f/142f99787241bb65e031a76e74e14d1b.jpg,https://books.toscrape.com/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
408,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",Nonfiction,53.51,1,True,In stock,https://books.toscrape.com/media/cache/77/bc/77bcc3cde72998ee488ac169f7e4e540.jpg,https://books.toscrape.com/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
409,The Name of God is Mercy,Nonfiction,37.25,2,True,In stock,https://books.toscrape.com/media/cache/d2/41/d241ca89679593a589a6614162ab6eb6.jpg,https://books.toscrape.com/the-name-of-god-is-mercy_264/index.html
410,Stiff: The Curious Lives of Human Cadavers,Nonfiction,36.74,3,True,In stock,https://books.toscrape.com/media/cache/a0/a0/a0a013b029130df92073f547df83ee5c.jpg,https://books.toscrape.com/stiff-the-curious-lives-of-human-cadavers_226/index.html
411,Spilled Milk: Based on a True Story,Nonfiction,49.51,1,True,In stock,https://books.toscrape.com/media/cache/a8/0d/a80d4310cab08a3660149fd3f2cf15c7.jpg,https://books.toscrape.com/spilled-milk-based-on-a-true-story_225/index.html
412,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",Nonfiction,41.67,4,True,In stock,https://books.toscrape.com/media/cache/05/42/05428b0c7b79d0dbc521fd621e754083.jpg,https://books.toscrape.com/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
413,Outliers: The Story of Success,Nonfiction,14.16,1,True,In stock,https://books.toscrape.com/media/cache/70/37/70372ab3240019fbe2de6cd407c98675.jpg,https://books.toscrape.com/outliers-the-story-of-success_204/index.html
